STATION,NAME,DAY,MONTH,YEAR,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
TH000048327,"CHIANG MAI, TH",14,8,1994,0,",,S",24.6,"H,,S",27.2,",,S",,
TH000048327,"CHIANG MAI, TH",15,8,1994,8.9,",,S",24.6,"H,,S",28.2,",,S",,
TH000048327,"CHIANG MAI, TH",16,8,1994,40.9,",,S",24.9,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",17,8,1994,1,",,S",24.4,"H,,S",28.2,",,S",23,",,S"
TH000048327,"CHIANG MAI, TH",18,8,1994,8.9,",,S",24.3,"H,,S",26.3,",,S",,
TH000048327,"CHIANG MAI, TH",19,8,1994,7.9,",,S",24,"H,,S",26.8,",,S",,
TH000048327,"CHIANG MAI, TH",20,8,1994,151.9,",,S",24.4,"H,,S",,,22.8,",,S"
TH000048327,"CHIANG MAI, TH",21,8,1994,59.9,",,S",25,"H,,S",30.3,",,S",,
TH000048327,"CHIANG MAI, TH",22,8,1994,23.1,",,S",24.9,"H,,S",29.8,",,S",22.4,",,S"
TH000048327,"CHIANG MAI, TH",23,8,1994,11.9,",,S",24.3,"H,,S",27.2,",,S",,
TH000048327,"CHIANG MAI, TH",24,8,1994,7.1,",,S",24.8,"H,,S",28.6,",,S",22.7,",,S"
TH000048327,"CHIANG MAI, TH",25,8,1994,5.1,",,S",24.7,"H,,S",29.7,",,S",,
TH000048327,"CHIANG MAI, TH",26,8,1994,16,",,S",24.9,"H,,S",27.4,",,S",22.5,",,S"
TH000048327,"CHIANG MAI, TH",27,8,1994,0,",,S",25.3,"H,,S",31.4,",,S",,
TH000048327,"CHIANG MAI, TH",28,8,1994,26.9,",,S",25.3,"H,,S",31,",,S",22.8,",,S"
TH000048327,"CHIANG MAI, TH",29,8,1994,2,",,S",26.1,"H,,S",30.8,",,S",22.8,",,S"
TH000048327,"CHIANG MAI, TH",30,8,1994,7.9,",,S",24.6,"H,,S",29.1,",,S",,
TH000048327,"CHIANG MAI, TH",31,8,1994,8.9,",,S",24.9,"H,,S",29.3,",,S",,
TH000048327,"CHIANG MAI, TH",1,9,1994,26.9,",,S",24.9,"H,,S",,,22.8,",,S"
TH000048327,"CHIANG MAI, TH",2,9,1994,5.1,",,S",27.1,"H,,S",31.4,",,S",23,",,S"
TH000048327,"CHIANG MAI, TH",3,9,1994,5.1,",,S",26.4,"H,,S",31.7,",,S",,
TH000048327,"CHIANG MAI, TH",4,9,1994,47,",,S",27.1,"H,,S",31.7,",,S",22.5,",,S"
TH000048327,"CHIANG MAI, TH",5,9,1994,0,",,S",27.1,"H,,S",,,23.7,",,S"
TH000048327,"CHIANG MAI, TH",6,9,1994,1,",,S",25.1,"H,,S",30.6,",,S",,
TH000048327,"CHIANG MAI, TH",7,9,1994,2,",,S",26.1,"H,,S",31.7,",,S",23.3,",,S"
TH000048327,"CHIANG MAI, TH",8,9,1994,1,",,S",25.4,"H,,S",32.2,",,S",,
TH000048327,"CHIANG MAI, TH",9,9,1994,5.1,",,S",26.8,"H,,S",31.5,",,S",,
TH000048327,"CHIANG MAI, TH",10,9,1994,0,",,S",27.1,"H,,S",32.2,",,S",23.2,",,S"
TH000048327,"CHIANG MAI, TH",11,9,1994,0,",,S",25.9,"H,,S",31,",,S",,
TH000048327,"CHIANG MAI, TH",12,9,1994,27.9,",,S",25.7,"H,,S",31.4,",,S",22.6,",,S"
TH000048327,"CHIANG MAI, TH",13,9,1994,14,",,S",26.4,"H,,S",32.6,",,S",22.5,",,S"
TH000048327,"CHIANG MAI, TH",14,9,1994,0,",,S",26.4,"H,,S",,,23,",,S"
TH000048327,"CHIANG MAI, TH",15,9,1994,215.9,",,S",24.9,"H,,S",30.4,",,S",,
TH000048327,"CHIANG MAI, TH",16,9,1994,5.1,",,S",25.9,"H,,S",31.2,",,S",,
TH000048327,"CHIANG MAI, TH",17,9,1994,25.9,",,S",24.4,"H,,S",32.9,",,S",,
TH000048327,"CHIANG MAI, TH",18,9,1994,24.9,",,S",25.1,"H,,S",29.7,",,S",23,",,S"
TH000048327,"CHIANG MAI, TH",19,9,1994,0,",,S",25.7,"H,,S",30.1,",,S",,
TH000048327,"CHIANG MAI, TH",20,9,1994,0.5,",,S",26.4,"H,,S",,,23,",,S"
TH000048327,"CHIANG MAI, TH",21,9,1994,0,",,S",27,"H,,S",32.2,",,S",22.5,",,S"
TH000048327,"CHIANG MAI, TH",22,9,1994,0,"D,,S",26.8,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",23,9,1994,0,"D,,S",26.8,"H,,S",30.4,",,S",22.9,",,S"
TH000048327,"CHIANG MAI, TH",24,9,1994,0,"D,,S",26.7,"H,,S",31.5,",,S",23.3,",,S"
TH000048327,"CHIANG MAI, TH",25,9,1994,0,",,S",24.9,"H,,S",33,",,S",,
TH000048327,"CHIANG MAI, TH",26,9,1994,18,",,S",26.3,"H,,S",31.7,",,S",22.3,",,S"
TH000048327,"CHIANG MAI, TH",27,9,1994,0,",,S",26.2,"H,,S",30.1,",,S",,
TH000048327,"CHIANG MAI, TH",28,9,1994,1,",,S",25.8,"H,,S",32.3,",,S",21.7,",,S"
TH000048327,"CHIANG MAI, TH",29,9,1994,14,",,S",25.1,"H,,S",31.4,",,S",22.8,",,S"
TH000048327,"CHIANG MAI, TH",30,9,1994,5.1,",,S",26.5,"H,,S",31,",,S",22.6,",,S"
TH000048327,"CHIANG MAI, TH",1,10,1994,5.1,",,S",25.9,"H,,S",31,",,S",,
TH000048327,"CHIANG MAI, TH",2,10,1994,0,",,S",26.6,"H,,S",31.5,",,S",,
TH000048327,"CHIANG MAI, TH",3,10,1994,0,"D,,S",26.1,"H,,S",32.2,",,S",,
TH000048327,"CHIANG MAI, TH",4,10,1994,0,"D,,S",25.4,"H,,S",33.2,",,S",21.8,",,S"
TH000048327,"CHIANG MAI, TH",5,10,1994,0.5,",,S",25.7,"H,,S",30.8,",,S",22.3,",,S"
TH000048327,"CHIANG MAI, TH",6,10,1994,8.9,",,S",26.1,"H,,S",31.3,",,S",,
TH000048327,"CHIANG MAI, TH",7,10,1994,15,",,S",26,"H,,S",31.5,",,S",22.5,",,S"
TH000048327,"CHIANG MAI, TH",8,10,1994,0,",,S",26.9,"H,,S",32.9,",,S",22.7,",,S"
TH000048327,"CHIANG MAI, TH",9,10,1994,0,"D,,S",26.7,"H,,S",31.2,",,S",,
TH000048327,"CHIANG MAI, TH",10,10,1994,0,"D,,S",25.9,"H,,S",31.2,",,S",,
TH000048327,"CHIANG MAI, TH",11,10,1994,0,"D,,S",25.9,"H,,S",32.6,",,S",22.5,",,S"
TH000048327,"CHIANG MAI, TH",12,10,1994,4.1,",,S",26.2,"H,,S",31,",,S",,
TH000048327,"CHIANG MAI, TH",13,10,1994,0,",,S",27.6,"H,,S",32.4,",,S",22.3,",,S"
TH000048327,"CHIANG MAI, TH",14,10,1994,0,"D,,S",26.6,"H,,S",32,",,S",,
TH000048327,"CHIANG MAI, TH",15,10,1994,0.3,",,S",25.9,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",16,10,1994,0,",,S",26.5,"H,,S",32.2,",,S",,
TH000048327,"CHIANG MAI, TH",17,10,1994,0,"D,,S",24.3,"H,,S",32.1,",,S",,
TH000048327,"CHIANG MAI, TH",18,10,1994,39.9,",,S",24.9,"H,,S",31,",,S",20.7,",,S"
TH000048327,"CHIANG MAI, TH",19,10,1994,0,",,S",26.3,"H,,S",,,21.4,",,S"
TH000048327,"CHIANG MAI, TH",20,10,1994,6.1,"D,,S",24.4,"H,,S",30.3,",,S",,
TH000048327,"CHIANG MAI, TH",21,10,1994,0,"D,,S",21.8,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",22,10,1994,0,"D,,S",21.1,"H,,S",28.5,",,S",,
TH000048327,"CHIANG MAI, TH",23,10,1994,0,"D,,S",21.1,"H,,S",28.8,",,S",15,",,S"
TH000048327,"CHIANG MAI, TH",24,10,1994,0,"D,,S",21.2,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",25,10,1994,0,"D,,S",20.8,"H,,S",29,",,S",,
TH000048327,"CHIANG MAI, TH",26,10,1994,0,"D,,S",20.9,"H,,S",29.6,",,S",14,",,S"
TH000048327,"CHIANG MAI, TH",27,10,1994,0,"D,,S",21.9,"H,,S",,,15.3,",,S"
TH000048327,"CHIANG MAI, TH",28,10,1994,0,"D,,S",23,"H,,S",30.8,",,S",16.3,",,S"
TH000048327,"CHIANG MAI, TH",29,10,1994,0,"D,,S",23.8,"H,,S",31.7,",,S",18.9,",,S"
TH000048327,"CHIANG MAI, TH",30,10,1994,0,"D,,S",24.8,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",31,10,1994,0,"D,,S",22.9,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",1,11,1994,0,"D,,S",23.4,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",2,11,1994,0,"D,,S",23.4,"H,,S",30.5,",,S",,
TH000048327,"CHIANG MAI, TH",3,11,1994,0,"D,,S",21.8,"H,,S",29.3,",,S",,
TH000048327,"CHIANG MAI, TH",4,11,1994,0,"D,,S",21.5,"H,,S",29.9,",,S",15.2,",,S"
TH000048327,"CHIANG MAI, TH",5,11,1994,0,"D,,S",21.9,"H,,S",,,16,",,S"
TH000048327,"CHIANG MAI, TH",6,11,1994,0,"D,,S",22.6,"H,,S",30.1,",,S",,
TH000048327,"CHIANG MAI, TH",7,11,1994,0,"D,,S",22.4,"H,,S",30.3,",,S",,
TH000048327,"CHIANG MAI, TH",8,11,1994,0,"D,,S",21.3,"H,,S",29,",,S",14.4,",,S"
TH000048327,"CHIANG MAI, TH",9,11,1994,0,"D,,S",20.6,"H,,S",,,14.2,",,S"
TH000048327,"CHIANG MAI, TH",10,11,1994,0,"D,,S",22.9,"H,,S",29.7,",,S",15,",,S"
TH000048327,"CHIANG MAI, TH",11,11,1994,0,"D,,S",21.9,"H,,S",29.1,",,S",,
TH000048327,"CHIANG MAI, TH",12,11,1994,0,"D,,S",21.9,"H,,S",,,16.5,",,S"
TH000048327,"CHIANG MAI, TH",13,11,1994,0,"D,,S",22.3,"H,,S",29.5,",,S",,
TH000048327,"CHIANG MAI, TH",14,11,1994,0,"D,,S",22.3,"H,,S",31.4,",,S",16.2,",,S"
TH000048327,"CHIANG MAI, TH",15,11,1994,0,"D,,S",22.9,"H,,S",31.9,",,S",16.5,",,S"
TH000048327,"CHIANG MAI, TH",16,11,1994,0,"D,,S",23.4,"H,,S",31.1,",,S",16.7,",,S"
TH000048327,"CHIANG MAI, TH",17,11,1994,0,"D,,S",24.2,"H,,S",,,17.8,",,S"
TH000048327,"CHIANG MAI, TH",18,11,1994,0,"D,,S",23.7,"H,,S",31,",,S",18.8,",,S"
TH000048327,"CHIANG MAI, TH",19,11,1994,0,"D,,S",23.9,"H,,S",,,18.5,",,S"
TH000048327,"CHIANG MAI, TH",20,11,1994,0,"D,,S",24.3,"H,,S",31.8,",,S",,
TH000048327,"CHIANG MAI, TH",21,11,1994,0,"D,,S",23.2,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",22,11,1994,0,"D,,S",24.2,"H,,S",31.3,",,S",17.3,",,S"
TH000048327,"CHIANG MAI, TH",23,11,1994,0,"D,,S",22.7,"H,,S",31.4,",,S",,
TH000048327,"CHIANG MAI, TH",24,11,1994,0,"D,,S",22.9,"H,,S",30.8,",,S",17,",,S"
TH000048327,"CHIANG MAI, TH",25,11,1994,0,"D,,S",23.5,"H,,S",29.2,",,S",17.2,",,S"
TH000048327,"CHIANG MAI, TH",26,11,1994,,,23.6,"H,,S",30,",,S",20.1,",,S"
TH000048327,"CHIANG MAI, TH",27,11,1994,21.1,",,S",22.8,"H,,S",25.6,",,S",20.8,",,S"
TH000048327,"CHIANG MAI, TH",28,11,1994,23.1,",,S",24.1,"H,,S",30.2,",,S",20.5,",,S"
TH000048327,"CHIANG MAI, TH",29,11,1994,3,",,S",25.1,"H,,S",,,20.7,",,S"
TH000048327,"CHIANG MAI, TH",30,11,1994,0,",,S",24.6,"H,,S",30.5,",,S",,
TH000048327,"CHIANG MAI, TH",1,12,1994,0.5,",,S",24.7,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",2,12,1994,0,",,S",24.2,"H,,S",32,",,S",,
TH000048327,"CHIANG MAI, TH",3,12,1994,0,"D,,S",23.9,"H,,S",,,18.8,",,S"
TH000048327,"CHIANG MAI, TH",4,12,1994,7.1,",,S",23.8,"H,,S",29.3,",,S",,
TH000048327,"CHIANG MAI, TH",5,12,1994,0,",,S",23.3,"H,,S",29,",,S",,
TH000048327,"CHIANG MAI, TH",6,12,1994,0,"D,,S",22.3,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",7,12,1994,21.1,",,S",21.5,"H,,S",29.4,",,S",,
TH000048327,"CHIANG MAI, TH",8,12,1994,0,",,S",21.2,"H,,S",28.4,",,S",16,",,S"
TH000048327,"CHIANG MAI, TH",9,12,1994,0,"D,,S",20.7,"H,,S",28.6,",,S",,
TH000048327,"CHIANG MAI, TH",10,12,1994,0,"D,,S",19.9,"H,,S",,,14,",,S"
TH000048327,"CHIANG MAI, TH",11,12,1994,0,"D,,S",19.5,"H,,S",27.7,",,S",13,",,S"
TH000048327,"CHIANG MAI, TH",12,12,1994,0,"D,,S",19.9,"H,,S",29.5,",,S",13.4,",,S"
TH000048327,"CHIANG MAI, TH",13,12,1994,0,"D,,S",20.4,"H,,S",29.8,",,S",14,",,S"
TH000048327,"CHIANG MAI, TH",14,12,1994,0,"D,,S",22.2,"H,,S",29.3,",,S",15.2,",,S"
TH000048327,"CHIANG MAI, TH",15,12,1994,0,"D,,S",23.6,"H,,S",30.1,",,S",,
TH000048327,"CHIANG MAI, TH",16,12,1994,5.1,",,S",24.1,"H,,S",29.4,",,S",19.7,",,S"
TH000048327,"CHIANG MAI, TH",17,12,1994,15,",,S",22,"H,,S",29.4,",,S",,
TH000048327,"CHIANG MAI, TH",18,12,1994,1,",,S",23.3,"H,,S",29,",,S",18,",,S"
TH000048327,"CHIANG MAI, TH",19,12,1994,0,",,S",22.3,"H,,S",28.5,",,S",,
TH000048327,"CHIANG MAI, TH",20,12,1994,0,"D,,S",22.6,"H,,S",29,",,S",,
TH000048327,"CHIANG MAI, TH",21,12,1994,0,"D,,S",21.4,"H,,S",28.1,",,S",,
TH000048327,"CHIANG MAI, TH",22,12,1994,0,"D,,S",20.6,"H,,S",28.1,",,S",,
TH000048327,"CHIANG MAI, TH",23,12,1994,0,"D,,S",19.9,"H,,S",27.6,",,S",15,",,S"
TH000048327,"CHIANG MAI, TH",24,12,1994,0,"D,,S",19.8,"H,,S",,,14.4,",,S"
TH000048327,"CHIANG MAI, TH",25,12,1994,0,"D,,S",19.8,"H,,S",28.3,",,S",,
TH000048327,"CHIANG MAI, TH",26,12,1994,0,"D,,S",19.4,"H,,S",27.9,",,S",,
TH000048327,"CHIANG MAI, TH",27,12,1994,0,"D,,S",19.2,"H,,S",28,",,S",13.5,",,S"
TH000048327,"CHIANG MAI, TH",28,12,1994,0,"D,,S",19.9,"H,,S",28.4,",,S",,
TH000048327,"CHIANG MAI, TH",29,12,1994,0,"D,,S",19.6,"H,,S",27.5,",,S",14,",,S"
TH000048327,"CHIANG MAI, TH",30,12,1994,0,"D,,S",19.8,"H,,S",27.4,",,S",,
TH000048327,"CHIANG MAI, TH",31,12,1994,0,"D,,S",19.9,"H,,S",27.7,",,S",14.4,",,S"
TH000048327,"CHIANG MAI, TH",1,1,1995,0,"D,,S",21.1,"H,,S",28.7,",,S",14.4,",,S"
TH000048327,"CHIANG MAI, TH",2,1,1995,0,"D,,S",21.5,"H,,S",28.6,",,S",,
TH000048327,"CHIANG MAI, TH",3,1,1995,0,"D,,S",20.5,"H,,S",28.5,",,S",,
TH000048327,"CHIANG MAI, TH",4,1,1995,0,"D,,S",19.2,"H,,S",29.5,",,S",,
TH000048327,"CHIANG MAI, TH",5,1,1995,0,"D,,S",20.2,"H,,S",28.2,",,S",12.2,",,S"
TH000048327,"CHIANG MAI, TH",6,1,1995,0,"D,,S",19.8,"H,,S",27.1,",,S",,
TH000048327,"CHIANG MAI, TH",7,1,1995,0,"D,,S",19.3,"H,,S",27.3,",,S",13,",,S"
TH000048327,"CHIANG MAI, TH",8,1,1995,0,"D,,S",20,"H,,S",,,13.3,",,S"
TH000048327,"CHIANG MAI, TH",9,1,1995,0,"D,,S",19.5,"H,,S",29.5,",,S",,
TH000048327,"CHIANG MAI, TH",10,1,1995,0,"D,,S",19.6,"H,,S",,,12.8,",,S"
TH000048327,"CHIANG MAI, TH",11,1,1995,0,"D,,S",21.2,"H,,S",30.5,",,S",13.8,",,S"
TH000048327,"CHIANG MAI, TH",12,1,1995,0,"D,,S",21.9,"H,,S",31.4,",,S",14.3,",,S"
TH000048327,"CHIANG MAI, TH",13,1,1995,0,"D,,S",23.1,"H,,S",29.3,",,S",15.7,",,S"
TH000048327,"CHIANG MAI, TH",14,1,1995,0,"D,,S",22.4,"H,,S",28.6,",,S",,
TH000048327,"CHIANG MAI, TH",15,1,1995,0,"D,,S",22,"H,,S",,,16.9,",,S"
TH000048327,"CHIANG MAI, TH",16,1,1995,0,"D,,S",21.9,"H,,S",30.3,",,S",,
TH000048327,"CHIANG MAI, TH",17,1,1995,0,"D,,S",21.7,"H,,S",29.5,",,S",15.4,",,S"
TH000048327,"CHIANG MAI, TH",18,1,1995,0,"D,,S",21.7,"H,,S",30.4,",,S",15.7,",,S"
TH000048327,"CHIANG MAI, TH",19,1,1995,0,"D,,S",22,"H,,S",31.5,",,S",16,",,S"
TH000048327,"CHIANG MAI, TH",20,1,1995,0,"D,,S",22.2,"H,,S",31.6,",,S",15.8,",,S"
TH000048327,"CHIANG MAI, TH",21,1,1995,0,"D,,S",22,"H,,S",32.1,",,S",,
TH000048327,"CHIANG MAI, TH",22,1,1995,0,"D,,S",21.4,"H,,S",31.4,",,S",,
TH000048327,"CHIANG MAI, TH",23,1,1995,0,"D,,S",19.7,"H,,S",30.4,",,S",,
TH000048327,"CHIANG MAI, TH",24,1,1995,0,"D,,S",21.1,"H,,S",31.2,",,S",11,",,S"
TH000048327,"CHIANG MAI, TH",25,1,1995,0,"D,,S",22.8,"H,,S",31.6,",,S",17,",,S"
TH000048327,"CHIANG MAI, TH",26,1,1995,0,"D,,S",23.8,"H,,S",32.7,",,S",,
TH000048327,"CHIANG MAI, TH",27,1,1995,0,"D,,S",24.7,"H,,S",32.6,",,S",,
TH000048327,"CHIANG MAI, TH",28,1,1995,0,"D,,S",25.1,"H,,S",,,16.7,",,S"
TH000048327,"CHIANG MAI, TH",29,1,1995,0,"D,,S",25.4,"H,,S",32.5,",,S",,
TH000048327,"CHIANG MAI, TH",30,1,1995,0,"D,,S",23.7,"H,,S",31,",,S",,
TH000048327,"CHIANG MAI, TH",31,1,1995,0,"D,,S",25.2,"H,,S",32.3,",,S",,
TH000048327,"CHIANG MAI, TH",1,2,1995,0,"D,,S",24.6,"H,,S",29.5,",,S",,
TH000048327,"CHIANG MAI, TH",2,2,1995,0,"D,,S",22.7,"H,,S",27.3,",,S",,
TH000048327,"CHIANG MAI, TH",3,2,1995,0,"D,,S",22.2,"H,,S",29.8,",,S",16,",,S"
TH000048327,"CHIANG MAI, TH",4,2,1995,0,"D,,S",21.3,"H,,S",29.5,",,S",,
TH000048327,"CHIANG MAI, TH",5,2,1995,0,"D,,S",21.6,"H,,S",28.5,",,S",15,",,S"
TH000048327,"CHIANG MAI, TH",6,2,1995,0,"D,,S",21.8,"H,,S",28.1,",,S",,
TH000048327,"CHIANG MAI, TH",7,2,1995,0,"D,,S",21.6,"H,,S",29.3,",,S",,
TH000048327,"CHIANG MAI, TH",8,2,1995,0,"D,,S",20.4,"H,,S",30.5,",,S",13.4,",,S"
TH000048327,"CHIANG MAI, TH",9,2,1995,0,"D,,S",21.1,"H,,S",30,",,S",13,",,S"
TH000048327,"CHIANG MAI, TH",10,2,1995,0,"D,,S",20.4,"H,,S",31.4,",,S",12.9,",,S"
TH000048327,"CHIANG MAI, TH",11,2,1995,0,"D,,S",22.2,"H,,S",30,",,S",14.2,",,S"
TH000048327,"CHIANG MAI, TH",12,2,1995,0,"D,,S",23.3,"H,,S",31.5,",,S",,
TH000048327,"CHIANG MAI, TH",13,2,1995,0,"D,,S",22.3,"H,,S",32.5,",,S",14.3,",,S"
TH000048327,"CHIANG MAI, TH",14,2,1995,0,"D,,S",22.7,"H,,S",33.3,",,S",,
TH000048327,"CHIANG MAI, TH",15,2,1995,0,"D,,S",23.4,"H,,S",34,",,S",14.2,",,S"
TH000048327,"CHIANG MAI, TH",16,2,1995,0,"D,,S",23.6,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",17,2,1995,0,"D,,S",23.8,"H,,S",33.2,",,S",14.3,",,S"
TH000048327,"CHIANG MAI, TH",18,2,1995,0,"D,,S",23,"H,,S",33,",,S",,
TH000048327,"CHIANG MAI, TH",19,2,1995,0,"D,,S",22.3,"H,,S",31.4,",,S",14,",,S"
TH000048327,"CHIANG MAI, TH",20,2,1995,0,"D,,S",23.3,"H,,S",33.7,",,S",14.2,",,S"
TH000048327,"CHIANG MAI, TH",21,2,1995,0,"D,,S",23.8,"H,,S",,,14.2,",,S"
TH000048327,"CHIANG MAI, TH",22,2,1995,0,"D,,S",23.9,"H,,S",,,15,",,S"
TH000048327,"CHIANG MAI, TH",23,2,1995,0,"D,,S",22.9,"H,,S",34.9,",,S",,
TH000048327,"CHIANG MAI, TH",24,2,1995,0,"D,,S",23.4,"H,,S",34.6,",,S",13.8,",,S"
TH000048327,"CHIANG MAI, TH",25,2,1995,0,"D,,S",24.4,"H,,S",34.8,",,S",15,",,S"
TH000048327,"CHIANG MAI, TH",26,2,1995,0,"D,,S",25.3,"H,,S",,,15.6,",,S"
TH000048327,"CHIANG MAI, TH",27,2,1995,0,"D,,S",24.3,"H,,S",34.4,",,S",,
TH000048327,"CHIANG MAI, TH",28,2,1995,0,"D,,S",25.9,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",1,3,1995,0,"D,,S",26.7,"H,,S",,,16.6,",,S"
TH000048327,"CHIANG MAI, TH",2,3,1995,0,"D,,S",25.1,"H,,S",35.6,",,S",,
TH000048327,"CHIANG MAI, TH",3,3,1995,0,"D,,S",24.7,"H,,S",,,15.5,",,S"
TH000048327,"CHIANG MAI, TH",4,3,1995,0,"D,,S",26.2,"H,,S",34.4,",,S",16.3,",,S"
TH000048327,"CHIANG MAI, TH",5,3,1995,0,"D,,S",27.1,"H,,S",,,17.8,",,S"
TH000048327,"CHIANG MAI, TH",6,3,1995,0,"D,,S",26.3,"H,,S",35.4,",,S",,
TH000048327,"CHIANG MAI, TH",7,3,1995,0,"D,,S",27.2,"H,,S",36.4,",,S",18.2,",,S"
TH000048327,"CHIANG MAI, TH",8,3,1995,0,"D,,S",27.1,"H,,S",,,18.5,",,S"
TH000048327,"CHIANG MAI, TH",9,3,1995,0,"D,,S",27.9,"H,,S",37.5,",,S",18.6,",,S"
TH000048327,"CHIANG MAI, TH",10,3,1995,0,"D,,S",28.9,"H,,S",37.7,",,S",,
TH000048327,"CHIANG MAI, TH",11,3,1995,0,"D,,S",28.7,"H,,S",37.5,",,S",,
TH000048327,"CHIANG MAI, TH",12,3,1995,0,"D,,S",27.8,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",13,3,1995,0,"D,,S",28.8,"H,,S",38.5,",,S",18.6,",,S"
TH000048327,"CHIANG MAI, TH",14,3,1995,0,"D,,S",28.7,"H,,S",38.4,",,S",,
TH000048327,"CHIANG MAI, TH",15,3,1995,0,"D,,S",29.4,"H,,S",,,19.4,",,S"
TH000048327,"CHIANG MAI, TH",16,3,1995,0,"D,,S",29.8,"H,,S",,,20.3,",,S"
TH000048327,"CHIANG MAI, TH",17,3,1995,0,"D,,S",28.4,"H,,S",38.1,",,S",,
TH000048327,"CHIANG MAI, TH",18,3,1995,0,"D,,S",30.1,"H,,S",38.8,",,S",19.2,",,S"
TH000048327,"CHIANG MAI, TH",19,3,1995,0,"D,,S",29.6,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",20,3,1995,0,"D,,S",29.2,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",21,3,1995,0,"D,,S",28.8,"H,,S",36.6,",,S",21,",,S"
TH000048327,"CHIANG MAI, TH",22,3,1995,0,"D,,S",28.2,"H,,S",37,",,S",,
TH000048327,"CHIANG MAI, TH",23,3,1995,0,"D,,S",28.6,"H,,S",37.3,",,S",19.7,",,S"
TH000048327,"CHIANG MAI, TH",24,3,1995,0,"D,,S",29.3,"H,,S",37.4,",,S",21.7,",,S"
TH000048327,"CHIANG MAI, TH",25,3,1995,0,"D,,S",29.7,"H,,S",35.9,",,S",22.4,",,S"
TH000048327,"CHIANG MAI, TH",26,3,1995,0,"D,,S",27.6,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",27,3,1995,0,"D,,S",29.4,"H,,S",34.6,",,S",,
TH000048327,"CHIANG MAI, TH",28,3,1995,3,"D,,S",26.2,"H,,S",33.3,",,S",,
TH000048327,"CHIANG MAI, TH",29,3,1995,0,"D,,S",28.1,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",30,3,1995,0,"D,,S",28.4,"H,,S",36.1,",,S",20.5,",,S"
TH000048327,"CHIANG MAI, TH",31,3,1995,0,"D,,S",29.3,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",1,4,1995,0,"D,,S",29.6,"H,,S",38.1,",,S",22,",,S"
TH000048327,"CHIANG MAI, TH",2,4,1995,0,"D,,S",30.3,"H,,S",38.2,",,S",22.6,",,S"
TH000048327,"CHIANG MAI, TH",3,4,1995,0,"D,,S",30.7,"H,,S",39.1,",,S",23.7,",,S"
TH000048327,"CHIANG MAI, TH",4,4,1995,0,"D,,S",30.3,"H,,S",37.4,",,S",23.8,",,S"
TH000048327,"CHIANG MAI, TH",5,4,1995,0,"D,,S",29.4,"H,,S",34.5,",,S",,
TH000048327,"CHIANG MAI, TH",6,4,1995,0,"D,,S",27,"H,,S",36.2,",,S",,
TH000048327,"CHIANG MAI, TH",7,4,1995,16,",,S",26.9,"H,,S",37.2,",,S",20.2,",,S"
TH000048327,"CHIANG MAI, TH",8,4,1995,0,",,S",28.9,"H,,S",39.7,",,S",21,",,S"
TH000048327,"CHIANG MAI, TH",9,4,1995,0,"D,,S",29.4,"H,,S",37.4,",,S",21,",,S"
TH000048327,"CHIANG MAI, TH",10,4,1995,0,"D,,S",30.1,"H,,S",39.3,",,S",21,",,S"
TH000048327,"CHIANG MAI, TH",11,4,1995,0,"D,,S",31.4,"H,,S",39.3,",,S",22.6,",,S"
TH000048327,"CHIANG MAI, TH",12,4,1995,0,"D,,S",30.6,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",13,4,1995,0,"D,,S",31.5,"H,,S",39.7,",,S",22.4,",,S"
TH000048327,"CHIANG MAI, TH",14,4,1995,0,"D,,S",28.9,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",15,4,1995,6.1,",,S",30.6,"H,,S",41,",,S",21.6,",,S"
TH000048327,"CHIANG MAI, TH",16,4,1995,0,",,S",31.7,"H,,S",,,22,",,S"
TH000048327,"CHIANG MAI, TH",17,4,1995,0,"D,,S",31.8,"H,,S",,,22.7,",,S"
TH000048327,"CHIANG MAI, TH",18,4,1995,0,"D,,S",31.6,"H,,S",40,",,S",23.5,",,S"
TH000048327,"CHIANG MAI, TH",19,4,1995,0,",,S",30.6,"H,,S",37.7,",,S",,
TH000048327,"CHIANG MAI, TH",20,4,1995,0,"D,,S",30.3,"H,,S",39,",,S",,
